name;owner;creation;modified;modified_by;docstatus;idx;naming_series;stock_entry_type;purpose;add_to_transit;company;posting_date;titulo_ongsys;idpedido_ongsys;posting_time;set_posting_time;inspection_required;apply_putaway_rule;from_bom;use_multi_level_bom;fg_completed_qty;process_loss_percentage;process_loss_qty;last_scanned_warehouse;total_outgoing_value;total_incoming_value;value_difference;total_additional_costs;is_opening;per_transferred;total_amount;is_return;doctype;to_warehouse;from_warehouse
MAT-STE-2026-00302;Administrator;2026-01-22 17:07:09.942412;2026-01-22 17:07:09.942412;Administrator;1;3;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-02;03. Pedido ATITUDE - CARUARU BREVE - Hortifruti - 09.09.2025;;17:07:9.935214;1;0;0;0;1;0.0;0.0;0.0;;0.0;107.6;107.6;0.0;No;0.0;107.6;0;Stock Entry;;
MAT-STE-2026-00306;Administrator;2026-01-22 17:07:16.048070;2026-01-22 17:07:16.048070;Administrator;1;3;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-02;02. Pedido ATITUDE - CARUARU INTENSIVO - Hortifruti - 05.09.2025;;17:07:16.036996;1;0;0;0;1;0.0;0.0;0.0;;0.0;53.73;53.73;0.0;No;0.0;53.73;0;Stock Entry;;
MAT-STE-2025-01004;Administrator;2025-11-28 14:40:44.272954;2025-11-28 14:40:44.272954;Administrator;1;5;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-03;03. Pedido ATITUDE - CABO INTENSIVO - Hortifruti - 04.09.2025;25;14:40:44.263801;1;0;0;0;1;0.0;0.0;0.0;;0.0;139.0;139.0;0.0;No;0.0;139.0;0;Stock Entry;;
MAT-STE-2025-01050;Administrator;2025-11-28 14:41:52.345957;2025-11-28 14:41:52.345957;Administrator;1;4;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-03;01. Pedido ATITUDE - CABO BREVE - Secos e Cereais - 09.09.2025;89;14:41:52.336213;1;0;0;0;1;0.0;0.0;0.0;;0.0;623.0;623.0;0.0;No;0.0;623.0;0;Stock Entry;;
MAT-STE-2025-01055;Administrator;2025-11-28 14:42:02.007371;2025-11-28 14:42:02.007371;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-03;02. Pedido ATITUDE - INTENSIVO CARUARU - Carnes e Frios - 09.09.2025 ;94;14:42:1.999114;1;0;0;0;1;0.0;0.0;0.0;;0.0;130.3;130.3;0.0;No;0.0;130.3;0;Stock Entry;;
MAT-STE-2025-01056;Administrator;2025-11-28 14:42:03.191983;2025-11-28 14:42:03.191983;Administrator;1;5;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-03;01. Pedido ATITUDE - JABOATÃO BREVE - Secos e Cereais - 09.09.2025;95;14:42:3.182465;1;0;0;0;1;0.0;0.0;0.0;;0.0;505.0;505.0;0.0;No;0.0;505.0;0;Stock Entry;;
MAT-STE-2025-01147;Administrator;2025-11-28 14:46:01.447124;2025-11-28 14:46:01.447124;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-03;01. Pedido ATITUDE - CABO BREVE - Carnes e Frios - Festa - 09.09.2025;227;14:46:1.438861;1;0;0;0;1;0.0;0.0;0.0;;0.0;6.0;6.0;0.0;No;0.0;6.0;0;Stock Entry;;
MAT-STE-2026-00243;Administrator;2026-01-22 17:05:38.573520;2026-01-22 17:05:38.573520;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-03;03. Pedido ATITUDE - CABO INTENSIVO - Hortifruti - 04.09.2025;;17:05:38.566133;1;0;0;0;1;0.0;0.0;0.0;;0.0;85.94;85.94;0.0;No;0.0;85.94;0;Stock Entry;;
MAT-STE-2026-00289;Administrator;2026-01-22 17:06:47.420317;2026-01-22 17:06:47.420317;Administrator;1;4;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-03;01. Pedido ATITUDE - CABO BREVE - Secos e Cereais - 09.09.2025;;17:06:47.404576;1;0;0;0;1;0.0;0.0;0.0;;0.0;623.0;623.0;0.0;No;0.0;623.0;0;Stock Entry;;
MAT-STE-2026-00294;Administrator;2026-01-22 17:06:55.504695;2026-01-22 17:06:55.504695;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-03;02. Pedido ATITUDE - INTENSIVO CARUARU - Carnes e Frios - 09.09.2025 ;;17:06:55.496833;1;0;0;0;1;0.0;0.0;0.0;;0.0;99.85;99.85;0.0;No;0.0;99.85;0;Stock Entry;;
MAT-STE-2026-00295;Administrator;2026-01-22 17:06:56.622103;2026-01-22 17:06:56.622103;Administrator;1;4;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-03;01. Pedido ATITUDE - JABOATÃO BREVE - Secos e Cereais - 09.09.2025;;17:06:56.614378;1;0;0;0;1;0.0;0.0;0.0;;0.0;505.0;505.0;0.0;No;0.0;505.0;0;Stock Entry;;
MAT-STE-2026-00386;Administrator;2026-01-22 17:10:45.518618;2026-01-22 17:10:45.518618;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-03;01. Pedido ATITUDE - CABO BREVE - Carnes e Frios - Festa - 09.09.2025;;17:10:45.512242;1;0;0;0;1;0.0;0.0;0.0;;0.0;5.91;5.91;0.0;No;0.0;5.91;0;Stock Entry;;
MAT-STE-2025-00999;Administrator;2025-11-28 14:40:41.956344;2025-11-28 14:40:41.956344;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - CABO BREVE - Treliches - 04.09.2025;18;14:40:41.948429;1;0;0;0;1;0.0;0.0;0.0;;0.0;2.0;2.0;0.0;No;0.0;2.0;0;Stock Entry;;
MAT-STE-2025-01000;Administrator;2025-11-28 14:40:42.500946;2025-11-28 14:40:42.500946;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - JABOATÃO BREVE - Treliches - 04.09.2025;19;14:40:42.492449;1;0;0;0;1;0.0;0.0;0.0;;0.0;6.0;6.0;0.0;No;0.0;6.0;0;Stock Entry;;
MAT-STE-2025-01001;Administrator;2025-11-28 14:40:42.973778;2025-11-28 14:40:42.973778;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - RECIFE BREVE - Treliches - 04.09.2025;20;14:40:42.964431;1;0;0;0;1;0.0;0.0;0.0;;0.0;6.0;6.0;0.0;No;0.0;6.0;0;Stock Entry;;
MAT-STE-2025-01002;Administrator;2025-11-28 14:40:43.323145;2025-11-28 14:40:43.323145;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - CARUARU BREVE - Treliches e Beliches - 04.09.2025;21;14:40:43.315584;1;0;0;0;1;0.0;0.0;0.0;;0.0;12.0;12.0;0.0;No;0.0;12.0;0;Stock Entry;;
MAT-STE-2025-01003;Administrator;2025-11-28 14:40:43.750104;2025-11-28 14:40:43.750104;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - CARUARU INTENSIVO - Treliches - 04.09.2025;22;14:40:43.738798;1;0;0;0;1;0.0;0.0;0.0;;0.0;10.0;10.0;0.0;No;0.0;10.0;0;Stock Entry;;
MAT-STE-2025-01023;Administrator;2025-11-28 14:41:15.328300;2025-11-28 14:41:15.328300;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;02. Pedido ATITUDE - CABO BREVE - Carnes e Frios - 09.09.2025;47;14:41:15.320101;1;0;0;0;1;0.0;0.0;0.0;;0.0;134.5;134.5;0.0;No;0.0;134.5;0;Stock Entry;;
MAT-STE-2025-01024;Administrator;2025-11-28 14:41:16.409809;2025-11-28 14:41:16.409809;Administrator;1;4;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;02. Pedido ATITUDE - CABO INTENSIVO - Carnes e Frios - 09.09.2025;48;14:41:16.40143;1;0;0;0;1;0.0;0.0;0.0;;0.0;134.0;134.0;0.0;No;0.0;134.0;0;Stock Entry;;
MAT-STE-2025-01027;Administrator;2025-11-28 14:41:19.990131;2025-11-28 14:41:19.990131;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;02. Pedido ATITUDE - RECIFE BREVE - Carnes e Frios - 09.09.2025 ;51;14:41:19.980068;1;0;0;0;1;0.0;0.0;0.0;;0.0;144.0;144.0;0.0;No;0.0;144.0;0;Stock Entry;;
MAT-STE-2025-01028;Administrator;2025-11-28 14:41:21.085745;2025-11-28 14:41:21.085745;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;02. Pedido ATITUDE - RECIFE INTENSIVO - Carnes e Frios - 09.09.2025  ;52;14:41:21.07371;1;0;0;0;1;0.0;0.0;0.0;;0.0;172.0;172.0;0.0;No;0.0;172.0;0;Stock Entry;;
MAT-STE-2025-01053;Administrator;2025-11-28 14:41:59.107334;2025-11-28 14:41:59.107334;Administrator;1;5;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;03. Pedido ATITUDE - CARUARU INTENSIVO - Hortifruti - 09.09.2025;92;14:41:59.098708;1;0;0;0;1;0.0;0.0;0.0;;0.0;129.0;129.0;0.0;No;0.0;129.0;0;Stock Entry;;
MAT-STE-2025-01054;Administrator;2025-11-28 14:42:00.838159;2025-11-28 14:42:00.838159;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;02. Pedido ATITUDE - BREVE CARUARU - Carnes e Frios - 09.09.2025  ;93;14:42:0.828939;1;0;0;0;1;0.0;0.0;0.0;;0.0;139.0;139.0;0.0;No;0.0;139.0;0;Stock Entry;;
MAT-STE-2025-01057;Administrator;2025-11-28 14:42:05.142120;2025-11-28 14:42:05.142120;Administrator;1;6;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - JABOATÃO INTENSIVO - Secos e Cereais - 09.09.2025;96;14:42:5.131867;1;0;0;0;1;0.0;0.0;0.0;;0.0;736.0;736.0;0.0;No;0.0;736.0;0;Stock Entry;;
MAT-STE-2025-01058;Administrator;2025-11-28 14:42:07.497433;2025-11-28 14:42:07.497433;Administrator;1;3;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - RECIFE BREVE - Secos e Cereais - 09.09.2025;97;14:42:7.489271;1;0;0;0;1;0.0;0.0;0.0;;0.0;552.0;552.0;0.0;No;0.0;552.0;0;Stock Entry;;
MAT-STE-2025-01059;Administrator;2025-11-28 14:42:09.319956;2025-11-28 14:42:09.319956;Administrator;1;6;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - RECIFE INTENSIVO - Secos e Cereais - 04.09.2025 ;98;14:42:9.311805;1;0;0;0;1;0.0;0.0;0.0;;0.0;627.0;627.0;0.0;No;0.0;627.0;0;Stock Entry;;
MAT-STE-2025-01060;Administrator;2025-11-28 14:42:11.315269;2025-11-28 14:42:11.315269;Administrator;1;4;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - CARUARU BREVE - Secos e Cereais - 09.09.2025 ;99;14:42:11.307087;1;0;0;0;1;0.0;0.0;0.0;;0.0;508.3;508.3;0.0;No;0.0;508.3;0;Stock Entry;;
MAT-STE-2025-01061;Administrator;2025-11-28 14:42:13.677973;2025-11-28 14:42:13.677973;Administrator;1;4;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - CARUARU INTENSIVO - Secos e Cereais - 09.09.2025;100;14:42:13.666916;1;0;0;0;1;0.0;0.0;0.0;;0.0;421.0;421.0;0.0;No;0.0;421.0;0;Stock Entry;;
MAT-STE-2026-00238;Administrator;2026-01-22 17:05:36.851723;2026-01-22 17:05:36.851723;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - CABO BREVE - Treliches - 04.09.2025;;17:05:36.844788;1;0;0;0;1;0.0;0.0;0.0;;0.0;2.0;2.0;0.0;No;0.0;2.0;0;Stock Entry;;
MAT-STE-2026-00239;Administrator;2026-01-22 17:05:37.245860;2026-01-22 17:05:37.245860;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - JABOATÃO BREVE - Treliches - 04.09.2025;;17:05:37.238442;1;0;0;0;1;0.0;0.0;0.0;;0.0;6.0;6.0;0.0;No;0.0;6.0;0;Stock Entry;;
MAT-STE-2026-00240;Administrator;2026-01-22 17:05:37.581591;2026-01-22 17:05:37.581591;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - RECIFE BREVE - Treliches - 04.09.2025;;17:05:37.574422;1;0;0;0;1;0.0;0.0;0.0;;0.0;6.0;6.0;0.0;No;0.0;6.0;0;Stock Entry;;
MAT-STE-2026-00241;Administrator;2026-01-22 17:05:37.888267;2026-01-22 17:05:37.888267;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - CARUARU BREVE - Treliches e Beliches - 04.09.2025;;17:05:37.881797;1;0;0;0;1;0.0;0.0;0.0;;0.0;12.0;12.0;0.0;No;0.0;12.0;0;Stock Entry;;
MAT-STE-2026-00242;Administrator;2026-01-22 17:05:38.224114;2026-01-22 17:05:38.224114;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - CARUARU INTENSIVO - Treliches - 04.09.2025;;17:05:38.217372;1;0;0;0;1;0.0;0.0;0.0;;0.0;10.0;10.0;0.0;No;0.0;10.0;0;Stock Entry;;
MAT-STE-2026-00262;Administrator;2026-01-22 17:06:08.031620;2026-01-22 17:06:08.031620;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;02. Pedido ATITUDE - CABO BREVE - Carnes e Frios - 09.09.2025;;17:06:8.021682;1;0;0;0;1;0.0;0.0;0.0;;0.0;134.08;134.08;0.0;No;0.0;134.08;0;Stock Entry;;
MAT-STE-2026-00263;Administrator;2026-01-22 17:06:09.222504;2026-01-22 17:06:09.222504;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;02. Pedido ATITUDE - CABO INTENSIVO - Carnes e Frios - 09.09.2025;;17:06:9.215325;1;0;0;0;1;0.0;0.0;0.0;;0.0;132.5;132.5;0.0;No;0.0;132.5;0;Stock Entry;;
MAT-STE-2026-00266;Administrator;2026-01-22 17:06:12.481638;2026-01-22 17:06:12.481638;Administrator;1;5;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;02. Pedido ATITUDE - RECIFE BREVE - Carnes e Frios - 09.09.2025 ;;17:06:12.474437;1;0;0;0;1;0.0;0.0;0.0;;0.0;143.62;143.62;0.0;No;0.0;143.62;0;Stock Entry;;
MAT-STE-2026-00267;Administrator;2026-01-22 17:06:13.617631;2026-01-22 17:06:13.617631;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;02. Pedido ATITUDE - RECIFE INTENSIVO - Carnes e Frios - 09.09.2025  ;;17:06:13.609675;1;0;0;0;1;0.0;0.0;0.0;;0.0;170.1;170.1;0.0;No;0.0;170.1;0;Stock Entry;;
MAT-STE-2026-00292;Administrator;2026-01-22 17:06:52.755286;2026-01-22 17:06:52.755286;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;03. Pedido ATITUDE - CARUARU INTENSIVO - Hortifruti - 09.09.2025;;17:06:52.747446;1;0;0;0;1;0.0;0.0;0.0;;0.0;70.54;70.54;0.0;No;0.0;70.54;0;Stock Entry;;
MAT-STE-2026-00293;Administrator;2026-01-22 17:06:54.413046;2026-01-22 17:06:54.413046;Administrator;1;0;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;02. Pedido ATITUDE - BREVE CARUARU - Carnes e Frios - 09.09.2025  ;;17:06:54.406145;1;0;0;0;1;0.0;0.0;0.0;;0.0;108.11;108.11;0.0;No;0.0;108.11;0;Stock Entry;;
MAT-STE-2026-00296;Administrator;2026-01-22 17:06:58.412690;2026-01-22 17:06:58.412690;Administrator;1;8;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - JABOATÃO INTENSIVO - Secos e Cereais - 09.09.2025;;17:06:58.403096;1;0;0;0;1;0.0;0.0;0.0;;0.0;736.0;736.0;0.0;No;0.0;736.0;0;Stock Entry;;
MAT-STE-2026-00297;Administrator;2026-01-22 17:07:00.618638;2026-01-22 17:07:00.618638;Administrator;1;3;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - RECIFE BREVE - Secos e Cereais - 09.09.2025;;17:07:0.610084;1;0;0;0;1;0.0;0.0;0.0;;0.0;552.0;552.0;0.0;No;0.0;552.0;0;Stock Entry;;
MAT-STE-2026-00298;Administrator;2026-01-22 17:07:02.437562;2026-01-22 17:07:02.437562;Administrator;1;4;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - RECIFE INTENSIVO - Secos e Cereais - 04.09.2025 ;;17:07:2.429684;1;0;0;0;1;0.0;0.0;0.0;;0.0;626.54;626.54;0.0;No;0.0;626.54;0;Stock Entry;;
MAT-STE-2026-00299;Administrator;2026-01-22 17:07:04.322291;2026-01-22 17:07:04.322291;Administrator;1;6;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - CARUARU BREVE - Secos e Cereais - 09.09.2025 ;;17:07:4.314357;1;0;0;0;1;0.0;0.0;0.0;;0.0;508.3;508.3;0.0;No;0.0;508.3;0;Stock Entry;;
MAT-STE-2026-00300;Administrator;2026-01-22 17:07:06.299074;2026-01-22 17:07:06.299074;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-04;01. Pedido ATITUDE - CARUARU INTENSIVO - Secos e Cereais - 09.09.2025;;17:07:6.291442;1;0;0;0;1;0.0;0.0;0.0;;0.0;421.0;421.0;0.0;No;0.0;421.0;0;Stock Entry;;
MAT-STE-2025-01005;Administrator;2025-11-28 14:40:46.249681;2025-11-28 14:40:46.249681;Administrator;1;3;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-05;03. Pedido ATITUDE - CABO BREVE - Hortifruti - 04.09.2025;26;14:40:46.240647;1;0;0;0;1;0.0;0.0;0.0;;0.0;141.5;141.5;0.0;No;0.0;141.5;0;Stock Entry;;
MAT-STE-2025-01030;Administrator;2025-11-28 14:41:23.619572;2025-11-28 14:41:23.619572;Administrator;1;7;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-05;01. Pedido ATITUDE - JABOATÃO BREVE - Hortifruti - 02.09.2025 ;54;14:41:23.610948;1;0;0;0;1;0.0;0.0;0.0;;0.0;120.0;120.0;0.0;No;0.0;120.0;0;Stock Entry;;
MAT-STE-2026-00244;Administrator;2026-01-22 17:05:40.344006;2026-01-22 17:05:40.344006;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-05;03. Pedido ATITUDE - CABO BREVE - Hortifruti - 04.09.2025;;17:05:40.336433;1;0;0;0;1;0.0;0.0;0.0;;0.0;88.6;88.6;0.0;No;0.0;88.6;0;Stock Entry;;
MAT-STE-2026-00269;Administrator;2026-01-22 17:06:16.508896;2026-01-22 17:06:16.508896;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-05;01. Pedido ATITUDE - JABOATÃO BREVE - Hortifruti - 02.09.2025 ;;17:06:16.501009;1;0;0;0;1;0.0;0.0;0.0;;0.0;115.45;115.45;0.0;No;0.0;115.45;0;Stock Entry;;
MAT-STE-2026-01441;Administrator;2026-02-26 17:15:29.237029;2026-02-26 17:15:29.237029;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-05;03. Pedido ATITUDE - JABOATÃO BREVE - Hortifruti - 09.09.2025  ;27;17:15:29.228474;1;0;0;0;1;0.0;0.0;0.0;;0.0;102.53;102.53;0.0;No;0.0;102.53;0;Stock Entry;;
MAT-STE-2025-01035;Administrator;2025-11-28 14:41:30.230426;2025-11-28 14:41:30.230426;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-08;03. Pedido ATITUDE - JABOATÃO INTENSIVO - Carnes e Frios - 16.09.2025;60;14:41:30.221732;1;0;0;0;1;0.0;0.0;0.0;;0.0;172.5;172.5;0.0;No;0.0;172.5;0;Stock Entry;;
MAT-STE-2025-01037;Administrator;2025-11-28 14:41:32.390435;2025-11-28 14:41:32.390435;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-08;03. Pedido ATITUDE - RECIFE INTENSIVO - Carnes e Frios - 16.09.2025;62;14:41:32.382799;1;0;0;0;1;0.0;0.0;0.0;;0.0;135.0;135.0;0.0;No;0.0;135.0;0;Stock Entry;;
MAT-STE-2025-01044;Administrator;2025-11-28 14:41:42.520186;2025-11-28 14:41:42.520186;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-08;04. Pedido ATITUDE - JABOATÃO INTENSIVO - Hortifruti - 12.09.2025;83;14:41:42.511058;1;0;0;0;1;0.0;0.0;0.0;;0.0;128.5;128.5;0.0;No;0.0;128.5;0;Stock Entry;;
MAT-STE-2025-01045;Administrator;2025-11-28 14:41:43.880320;2025-11-28 14:41:43.880320;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-08;05. Pedido ATITUDE - JABOATÃO INTENSIVO - Hortifruti - 16.09.2025;84;14:41:43.871496;1;0;0;0;1;0.0;0.0;0.0;;0.0;111.77;111.77;0.0;No;0.0;111.77;0;Stock Entry;;
MAT-STE-2026-00274;Administrator;2026-01-22 17:06:23.229414;2026-01-22 17:06:23.229414;Administrator;1;3;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-08;03. Pedido ATITUDE - JABOATÃO INTENSIVO - Carnes e Frios - 16.09.2025;;17:06:23.221266;1;0;0;0;1;0.0;0.0;0.0;;0.0;172.5;172.5;0.0;No;0.0;172.5;0;Stock Entry;;
MAT-STE-2026-00276;Administrator;2026-01-22 17:06:25.477837;2026-01-22 17:06:25.477837;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-08;03. Pedido ATITUDE - RECIFE INTENSIVO - Carnes e Frios - 16.09.2025;;17:06:25.470845;1;0;0;0;1;0.0;0.0;0.0;;0.0;133.48;133.48;0.0;No;0.0;133.48;0;Stock Entry;;
MAT-STE-2026-00283;Administrator;2026-01-22 17:06:36.479599;2026-01-22 17:06:36.479599;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-08;04. Pedido ATITUDE - JABOATÃO INTENSIVO - Hortifruti - 12.09.2025;;17:06:36.468558;1;0;0;0;1;0.0;0.0;0.0;;0.0;86.14;86.14;0.0;No;0.0;86.14;0;Stock Entry;;
MAT-STE-2026-00284;Administrator;2026-01-22 17:06:38.153160;2026-01-22 17:06:38.153160;Administrator;1;3;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-08;05. Pedido ATITUDE - JABOATÃO INTENSIVO - Hortifruti - 16.09.2025;;17:06:38.143903;1;0;0;0;1;0.0;0.0;0.0;;0.0;104.5;104.5;0.0;No;0.0;104.5;0;Stock Entry;;
MAT-STE-2025-01032;Administrator;2025-11-28 14:41:27.138087;2025-11-28 14:41:27.138087;Administrator;1;3;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-09;03. Pedido ATITUDE - CABO BREVE - Carnes e Frios - 16.09.2025;57;14:41:27.129449;1;0;0;0;1;0.0;0.0;0.0;;0.0;147.0;147.0;0.0;No;0.0;147.0;0;Stock Entry;;
MAT-STE-2025-01033;Administrator;2025-11-28 14:41:28.271269;2025-11-28 14:41:28.271269;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-09;03. Pedido ATITUDE - CABO INTENSIVO - Carnes e Frios - 16.09.2025;58;14:41:28.261764;1;0;0;0;1;0.0;0.0;0.0;;0.0;124.5;124.5;0.0;No;0.0;124.5;0;Stock Entry;;
MAT-STE-2025-01034;Administrator;2025-11-28 14:41:29.292252;2025-11-28 14:41:29.292252;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-09;03. Pedido ATITUDE - JABOATÃO BREVE - Carnes e Frios - 16.09.2025;59;14:41:29.283846;1;0;0;0;1;0.0;0.0;0.0;;0.0;89.5;89.5;0.0;No;0.0;89.5;0;Stock Entry;;
MAT-STE-2025-01042;Administrator;2025-11-28 14:41:39.411741;2025-11-28 14:41:39.411741;Administrator;1;1;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-09;04. Pedido ATITUDE - JABOATÃO BREVE - Hortifruti - 12.09.2025;81;14:41:39.403551;1;0;0;0;1;0.0;0.0;0.0;;0.0;86.0;86.0;0.0;No;0.0;86.0;0;Stock Entry;;
MAT-STE-2025-01043;Administrator;2025-11-28 14:41:40.530491;2025-11-28 14:41:40.530491;Administrator;1;5;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-09;05. Pedido ATITUDE - JABOATÃO BREVE - Hortifruti - 16.09.2025;82;14:41:40.521479;1;0;0;0;1;0.0;0.0;0.0;;0.0;124.5;124.5;0.0;No;0.0;124.5;0;Stock Entry;;
MAT-STE-2025-01046;Administrator;2025-11-28 14:41:45.618662;2025-11-28 14:41:45.618662;Administrator;1;4;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-09;04. Pedido ATITUDE - RECIFE BREVE - Hortifruti - 12.09.2025;85;14:41:45.610164;1;0;0;0;1;0.0;0.0;0.0;;0.0;115.0;115.0;0.0;No;0.0;115.0;0;Stock Entry;;
MAT-STE-2025-01047;Administrator;2025-11-28 14:41:47.160111;2025-11-28 14:41:47.160111;Administrator;1;2;MAT-STE-.YYYY.-;Entrada de Material;Material Receipt;0;CDC;2025-09-09;05. Pedido ATITUDE - RECIFE BREVE - Hortifruti - 16.09.2025;86;14:41:47.150504;1;0;0;0;1;0.0;0.0;0.0;;0.0;106.15;106.15;0.0;No;0.0;106.15;0;Stock Entry;;
